Recency Frequency Monetary Time Runtime
0.04999999999999999 0.125 0.125 0.0 0.83768056
0.06666666666666665 0.08333333333333333 0.08333333333333333 0.19999999999999998 0.48550519
0.04999999999999999 0.125 0.125 0.0 0.39898409
0.04999999999999999 0.125 0.125 0.0 0.39848703
0.04999999999999999 0.08333333333333333 0.08333333333333333 0.19999999999999998 0.30976670
0.04999999999999999 0.125 0.125 0.0 0.10918755
0.06666666666666665 0.08333333333333333 0.08333333333333333 0.19999999999999998 0.25837573
0.04999999999999999 0.125 0.125 0.0 0.06773911
0.04999999999999999 0.125 0.125 0.0 0.06773405
0.04999999999999999 0.08333333333333333 0.08333333333333333 0.19999999999999998 0.16994001
0.04999999999999999 0.125 0.125 0.0 0.10850947
0.06666666666666665 0.08333333333333333 0.08333333333333333 0.19999999999999998 0.25755971
0.04999999999999999 0.125 0.125 0.0 0.06756315
0.04999999999999999 0.125 0.125 0.0 0.06735433
0.04999999999999999 0.08333333333333333 0.08333333333333333 0.19999999999999998 0.16927282
0.06666666666666665 0.25 0.0 0.0 0.35810850
0.09999999999999998 0.125 0.0 0.3 0.05510637
0.06666666666666665 0.25 0.0 0.0 0.06913809
0.06666666666666665 0.25 0.0 0.0 0.06927061
0.06666666666666665 0.125 0.0 0.3 0.06361086
0.04999999999999999 0.125 0.125 0.0 0.10853301
0.06666666666666665 0.08333333333333333 0.08333333333333333 0.19999999999999998 0.21025266
0.04999999999999999 0.125 0.125 0.0 0.06780823
0.04999999999999999 0.125 0.125 0.0 0.06763757
0.04999999999999999 0.08333333333333333 0.08333333333333333 0.19999999999999998 0.12228676
0.04999999999999999 0.125 0.125 0.0 0.08802519
0.06666666666666665 0.08333333333333333 0.08333333333333333 0.19999999999999998 0.11783157
0.04999999999999999 0.125 0.125 0.0 0.06753255
0.04999999999999999 0.125 0.125 0.0 0.06750983
0.04999999999999999 0.08333333333333333 0.08333333333333333 0.19999999999999998 0.08126841
0.04999999999999999 0.125 0.125 0.0 0.08802879
0.06666666666666665 0.08333333333333333 0.08333333333333333 0.19999999999999998 0.11777505
0.04999999999999999 0.125 0.125 0.0 0.06740480
0.04999999999999999 0.125 0.125 0.0 0.06739435
0.04999999999999999 0.08333333333333333 0.08333333333333333 0.19999999999999998 0.08093625
0.06666666666666665 0.25 0.0 0.0 0.06894135
0.09999999999999998 0.125 0.0 0.3 0.05467367
0.06666666666666665 0.25 0.0 0.0 0.06890768
0.06666666666666665 0.25 0.0 0.0 0.06888290
0.06666666666666665 0.125 0.0 0.3 0.06360364
0.04999999999999999 0.125 0.125 0.0 0.10813971
0.06666666666666665 0.08333333333333333 0.08333333333333333 0.19999999999999998 0.21010971
0.04999999999999999 0.125 0.125 0.0 0.06739866
0.04999999999999999 0.125 0.125 0.0 0.06734606
0.04999999999999999 0.08333333333333333 0.08333333333333333 0.19999999999999998 0.12243319
0.04999999999999999 0.125 0.125 0.0 0.08789299
0.06666666666666665 0.08333333333333333 0.08333333333333333 0.19999999999999998 0.11816253
0.04999999999999999 0.125 0.125 0.0 0.06759685
0.04999999999999999 0.125 0.125 0.0 0.06747765
0.04999999999999999 0.08333333333333333 0.08333333333333333 0.19999999999999998 0.08109688
0.04999999999999999 0.125 0.125 0.0 0.08797832
0.06666666666666665 0.08333333333333333 0.08333333333333333 0.19999999999999998 0.11794445
0.04999999999999999 0.125 0.125 0.0 0.06741637
0.04999999999999999 0.125 0.125 0.0 0.06753547
0.04999999999999999 0.08333333333333333 0.08333333333333333 0.19999999999999998 0.08126166
0.06666666666666665 0.25 0.0 0.0 0.06909511
0.09999999999999998 0.125 0.0 0.3 0.05501836
0.06666666666666665 0.25 0.0 0.0 0.06880599
0.06666666666666665 0.25 0.0 0.0 0.06899564
0.06666666666666665 0.125 0.0 0.3 0.06351447
0.06666666666666665 0.0 0.25 0.0 0.30780884
0.09999999999999998 0.0 0.125 0.3 0.05510135
0.06666666666666665 0.0 0.25 0.0 0.06905596
0.06666666666666665 0.0 0.25 0.0 0.06900318
0.06666666666666665 0.0 0.125 0.3 0.06369311
0.06666666666666665 0.0 0.25 0.0 0.06894618
0.09999999999999998 0.0 0.125 0.3 0.05508084
0.06666666666666665 0.0 0.25 0.0 0.06908929
0.06666666666666665 0.0 0.25 0.0 0.06948252
0.06666666666666665 0.0 0.125 0.3 0.06375835
0.06666666666666665 0.0 0.25 0.0 0.06905394
0.09999999999999998 0.0 0.125 0.3 0.05500916
0.06666666666666665 0.0 0.25 0.0 0.06892071
0.06666666666666665 0.0 0.25 0.0 0.06919963
0.06666666666666665 0.0 0.125 0.3 0.06376833
0.19999999999999996 0.0 0.0 0.6 0.05287755
0.09999999999999998 0.0 0.0 0.6 0.06061502
0.0 0.125 0.125 0.0 0.26821357
0.0 0.125 0.125 0.15 0.07566953
0.0 0.125 0.125 0.0 0.07300682
0.0 0.125 0.125 0.0 0.07293947
0.0 0.08333333333333333 0.08333333333333333 0.26666666666666666 0.08415051
0.0 0.125 0.125 0.0 0.07021485
0.0 0.125 0.125 0.15 0.06769221
0.0 0.125 0.125 0.0 0.07030524
0.0 0.125 0.125 0.0 0.07039654
0.0 0.08333333333333333 0.08333333333333333 0.26666666666666666 0.08147967
0.0 0.125 0.125 0.0 0.07039087
0.0 0.125 0.125 0.15 0.06769943
0.0 0.125 0.125 0.0 0.07038671
0.0 0.125 0.125 0.0 0.07047038
0.0 0.08333333333333333 0.08333333333333333 0.26666666666666666 0.08161098
0.0 0.25 0.0 0.0 0.07367879
0.0 0.25 0.0 0.19999999999999998 0.06953674
0.0 0.25 0.0 0.0 0.07376923
0.0 0.25 0.0 0.0 0.07374172
0.0 0.125 0.0 0.4 0.06842142
0.0 0.125 0.125 0.0 0.07060051
0.0 0.125 0.125 0.15 0.06780068
0.0 0.125 0.125 0.0 0.07054223
0.0 0.125 0.125 0.0 0.07030084
0.0 0.08333333333333333 0.08333333333333333 0.26666666666666666 0.08150793
0.0 0.125 0.125 0.0 0.06774210
0.0 0.125 0.125 0.15 0.06789438
0.0 0.125 0.125 0.0 0.06780802
0.0 0.125 0.125 0.0 0.06779415
0.0 0.08333333333333333 0.08333333333333333 0.26666666666666666 0.08193038
0.0 0.125 0.125 0.0 0.06790748
0.0 0.125 0.125 0.15 0.06802560
0.0 0.125 0.125 0.0 0.06793529
0.0 0.125 0.125 0.0 0.06775514
0.0 0.08333333333333333 0.08333333333333333 0.26666666666666666 0.08165487
0.0 0.25 0.0 0.0 0.07384388
0.0 0.25 0.0 0.19999999999999998 0.06948485
0.0 0.25 0.0 0.0 0.07367450
0.0 0.25 0.0 0.0 0.07371091
0.0 0.125 0.0 0.4 0.06829157
0.0 0.125 0.125 0.0 0.07073826
0.0 0.125 0.125 0.15 0.06793322
0.0 0.125 0.125 0.0 0.07031952
0.0 0.125 0.125 0.0 0.07036615
0.0 0.08333333333333333 0.08333333333333333 0.26666666666666666 0.08162966
0.0 0.125 0.125 0.0 0.06778327
0.0 0.125 0.125 0.15 0.06790303
0.0 0.125 0.125 0.0 0.06795732
0.0 0.125 0.125 0.0 0.06788738
0.0 0.08333333333333333 0.08333333333333333 0.26666666666666666 0.08145513
0.0 0.125 0.125 0.0 0.06791970
0.0 0.125 0.125 0.15 0.06788214
0.0 0.125 0.125 0.0 0.06780057
0.0 0.125 0.125 0.0 0.06786993
0.0 0.08333333333333333 0.08333333333333333 0.26666666666666666 0.08151568
0.0 0.25 0.0 0.0 0.07378792
0.0 0.25 0.0 0.19999999999999998 0.06952508
0.0 0.25 0.0 0.0 0.07366203
0.0 0.25 0.0 0.0 0.07357729
0.0 0.125 0.0 0.4 0.06840978
0.0 0.0 0.25 0.0 0.07400704
0.0 0.0 0.25 0.19999999999999998 0.06965532
0.0 0.0 0.25 0.0 0.07383727
0.0 0.0 0.25 0.0 0.07374954
0.0 0.0 0.125 0.4 0.06809060
0.0 0.0 0.25 0.0 0.07359520
0.0 0.0 0.25 0.19999999999999998 0.06933939
0.0 0.0 0.25 0.0 0.07357396
0.0 0.0 0.25 0.0 0.07378112
0.0 0.0 0.125 0.4 0.06819570
0.0 0.0 0.25 0.0 0.07363530
0.0 0.0 0.25 0.19999999999999998 0.06976984
0.0 0.0 0.25 0.0 0.07370793
0.0 0.0 0.25 0.0 0.07374038
0.0 0.0 0.125 0.4 0.06829083
0.0 0.0 0.0 0.8 0.07386358
0.13333333333333333 0.08333333333333333 0.08333333333333333 0.0 0.22048306
0.06666666666666665 0.08333333333333333 0.08333333333333333 0.15 0.10477960
0.13333333333333333 0.08333333333333333 0.08333333333333333 0.0 0.11514439
0.13333333333333333 0.08333333333333333 0.08333333333333333 0.0 0.11504751
0.1 0.0625 0.0625 0.2 0.12628690
0.13333333333333333 0.08333333333333333 0.08333333333333333 0.0 0.09441799
0.06666666666666665 0.08333333333333333 0.08333333333333333 0.15 0.08137095
0.13333333333333333 0.08333333333333333 0.08333333333333333 0.0 0.08650327
0.13333333333333333 0.08333333333333333 0.08333333333333333 0.0 0.08654412
0.1 0.0625 0.0625 0.2 0.09515950
0.13333333333333333 0.08333333333333333 0.08333333333333333 0.0 0.09432137
0.06666666666666665 0.08333333333333333 0.08333333333333333 0.15 0.08125705
0.13333333333333333 0.08333333333333333 0.08333333333333333 0.0 0.08648208
0.13333333333333333 0.08333333333333333 0.08333333333333333 0.0 0.08631837
0.1 0.0625 0.0625 0.2 0.09526338
0.2 0.125 0.0 0.0 0.06829114
0.09999999999999998 0.125 0.0 0.19999999999999998 0.06393520
0.2 0.125 0.0 0.0 0.06840383
0.2 0.125 0.0 0.0 0.06805554
0.13333333333333333 0.08333333333333333 0.0 0.26666666666666666 0.08179314
0.13333333333333333 0.08333333333333333 0.08333333333333333 0.0 0.09437440
0.06666666666666665 0.08333333333333333 0.08333333333333333 0.15 0.08151398
0.13333333333333333 0.08333333333333333 0.08333333333333333 0.0 0.08663998
0.13333333333333333 0.08333333333333333 0.08333333333333333 0.0 0.08645295
0.1 0.0625 0.0625 0.2 0.09526095
0.13333333333333333 0.08333333333333333 0.08333333333333333 0.0 0.08134341
0.06666666666666665 0.08333333333333333 0.08333333333333333 0.15 0.08149132
0.13333333333333333 0.08333333333333333 0.08333333333333333 0.0 0.08128781
0.13333333333333333 0.08333333333333333 0.08333333333333333 0.0 0.08145924
0.1 0.0625 0.0625 0.2 0.09517289
0.13333333333333333 0.08333333333333333 0.08333333333333333 0.0 0.08161806
0.06666666666666665 0.08333333333333333 0.08333333333333333 0.15 0.08152427
0.13333333333333333 0.08333333333333333 0.08333333333333333 0.0 0.08136870
0.13333333333333333 0.08333333333333333 0.08333333333333333 0.0 0.08134338
0.1 0.0625 0.0625 0.2 0.09536838
0.2 0.125 0.0 0.0 0.06843547
0.09999999999999998 0.125 0.0 0.19999999999999998 0.06408650
0.2 0.125 0.0 0.0 0.06831676
0.2 0.125 0.0 0.0 0.06820911
0.13333333333333333 0.08333333333333333 0.0 0.26666666666666666 0.08173924
0.13333333333333333 0.08333333333333333 0.08333333333333333 0.0 0.09464200
0.06666666666666665 0.08333333333333333 0.08333333333333333 0.15 0.08122465
0.13333333333333333 0.08333333333333333 0.08333333333333333 0.0 0.08658986
0.13333333333333333 0.08333333333333333 0.08333333333333333 0.0 0.08652940
0.1 0.0625 0.0625 0.2 0.09506056
0.13333333333333333 0.08333333333333333 0.08333333333333333 0.0 0.08137082
0.06666666666666665 0.08333333333333333 0.08333333333333333 0.15 0.08134736
0.13333333333333333 0.08333333333333333 0.08333333333333333 0.0 0.08148247
0.13333333333333333 0.08333333333333333 0.08333333333333333 0.0 0.08119562
0.1 0.0625 0.0625 0.2 0.09509086
0.13333333333333333 0.08333333333333333 0.08333333333333333 0.0 0.08135555
0.06666666666666665 0.08333333333333333 0.08333333333333333 0.15 0.08144058
0.13333333333333333 0.08333333333333333 0.08333333333333333 0.0 0.08144131
0.13333333333333333 0.08333333333333333 0.08333333333333333 0.0 0.08127956
0.1 0.0625 0.0625 0.2 0.09529955
0.2 0.125 0.0 0.0 0.06810371
0.09999999999999998 0.125 0.0 0.19999999999999998 0.06387999
0.2 0.125 0.0 0.0 0.06797209
0.2 0.125 0.0 0.0 0.06809199
0.13333333333333333 0.08333333333333333 0.0 0.26666666666666666 0.08176114
0.2 0.0 0.125 0.0 0.06813947
0.09999999999999998 0.0 0.125 0.19999999999999998 0.06377468
0.2 0.0 0.125 0.0 0.06841707
0.2 0.0 0.125 0.0 0.06826894
0.13333333333333333 0.0 0.08333333333333333 0.26666666666666666 0.08161498
0.2 0.0 0.125 0.0 0.06817983
0.09999999999999998 0.0 0.125 0.19999999999999998 0.06404450
0.2 0.0 0.125 0.0 0.06808926
0.2 0.0 0.125 0.0 0.06824875
0.13333333333333333 0.0 0.08333333333333333 0.26666666666666666 0.08164597
0.2 0.0 0.125 0.0 0.06812075
0.09999999999999998 0.0 0.125 0.19999999999999998 0.06375100
0.2 0.0 0.125 0.0 0.06822396
0.2 0.0 0.125 0.0 0.06824038
0.13333333333333333 0.0 0.08333333333333333 0.26666666666666666 0.08148231
0.4 0.0 0.0 0.0 0.07368737
0.19999999999999996 0.0 0.0 0.3 0.06091405
0.4 0.0 0.0 0.0 0.07351372
0.4 0.0 0.0 0.0 0.07385746
0.2 0.0 0.0 0.4 0.06852414
0.13333333333333333 0.08333333333333333 0.08333333333333333 0.0 0.21756896
