 Recency Frequency Monetary Time Recency_Frequency Recency_Monetary Recency_Time Frequency_Monetary Frequency_Time Monetary_Time Recency_Frequency_Monetary Recency_Frequency_Time Recency_Monetary_Time Frequency_Monetary_Time Recency_Frequency_Monetary_Time Runtime
0.0 -0.006108475178620111 0.013731582801942152 0.013731582801942152 -0.0034694175850061015 0.006568426476418485 0.006568426476418485 -0.008747532772234085 0.013731582801942152 0.007228190874821988 0.007228190874821988 0.006568426476418485 0.004471318210064523 0.004471318210064523 0.007228190874821988 0.004471318210064523 0.05685754
0.0 -0.0028037624330454576 0.008223728225984403 0.008223728225984403 0.004241578821334746 0.005466855561226937 0.005466855561226937 0.004471318210064523 0.008223728225984403 0.007228190874821988 0.007228190874821988 0.005466855561226937 0.004471318210064523 0.004471318210064523 0.007228190874821988 0.004471318210064523 0.05696524
0.0 -0.006108475178620111 0.013731582801942152 0.013731582801942152 -0.0034694175850061015 0.006568426476418485 0.006568426476418485 -0.008747532772234085 0.013731582801942152 0.007228190874821988 0.007228190874821988 0.006568426476418485 0.004471318210064523 0.004471318210064523 0.007228190874821988 0.004471318210064523 0.05677503
0.0 -0.006108475178620111 0.013731582801942152 0.013731582801942152 -0.0034694175850061015 0.006568426476418485 0.006568426476418485 -0.008747532772234085 0.013731582801942152 0.007228190874821988 0.007228190874821988 0.006568426476418485 0.004471318210064523 0.004471318210064523 0.007228190874821988 0.004471318210064523 0.05673988
0.0 -0.0037992997842078713 0.007228190874821988 0.007228190874821988 0.007228190874821988 0.004471318210064523 0.004471318210064523 0.004471318210064523 0.007228190874821988 0.007228190874821988 0.007228190874821988 0.004471318210064523 0.004471318210064523 0.004471318210064523 0.007228190874821988 0.004471318210064523 0.05684918
0.0 -0.006108475178620111 0.013731582801942152 0.013731582801942152 -0.0034694175850061015 0.006568426476418485 0.006568426476418485 -0.008747532772234085 0.013731582801942152 0.007228190874821988 0.007228190874821988 0.006568426476418485 0.004471318210064523 0.004471318210064523 0.007228190874821988 0.004471318210064523 0.05673152
0.0 -0.0028037624330454576 0.008223728225984403 0.008223728225984403 0.004241578821334746 0.005466855561226937 0.005466855561226937 0.004471318210064523 0.008223728225984403 0.007228190874821988 0.007228190874821988 0.005466855561226937 0.004471318210064523 0.004471318210064523 0.007228190874821988 0.004471318210064523 0.05674901
0.0 -0.006108475178620111 0.013731582801942152 0.013731582801942152 -0.0034694175850061015 0.006568426476418485 0.006568426476418485 -0.008747532772234085 0.013731582801942152 0.007228190874821988 0.007228190874821988 0.006568426476418485 0.004471318210064523 0.004471318210064523 0.007228190874821988 0.004471318210064523 0.05693147
0.0 -0.006108475178620111 0.013731582801942152 0.013731582801942152 -0.0034694175850061015 0.006568426476418485 0.006568426476418485 -0.008747532772234085 0.013731582801942152 0.007228190874821988 0.007228190874821988 0.006568426476418485 0.004471318210064523 0.004471318210064523 0.007228190874821988 0.004471318210064523 0.05682908
0.0 -0.0037992997842078713 0.007228190874821988 0.007228190874821988 0.007228190874821988 0.004471318210064523 0.004471318210064523 0.004471318210064523 0.007228190874821988 0.007228190874821988 0.007228190874821988 0.004471318210064523 0.004471318210064523 0.004471318210064523 0.007228190874821988 0.004471318210064523 0.05685209
0.0 -0.006108475178620111 0.013731582801942152 0.013731582801942152 -0.0034694175850061015 0.006568426476418485 0.006568426476418485 -0.008747532772234085 0.013731582801942152 0.007228190874821988 0.007228190874821988 0.006568426476418485 0.004471318210064523 0.004471318210064523 0.007228190874821988 0.004471318210064523 0.05688785
0.0 -0.0028037624330454576 0.008223728225984403 0.008223728225984403 0.004241578821334746 0.005466855561226937 0.005466855561226937 0.004471318210064523 0.008223728225984403 0.007228190874821988 0.007228190874821988 0.005466855561226937 0.004471318210064523 0.004471318210064523 0.007228190874821988 0.004471318210064523 0.05661452
