 Recency Frequency Monetary Time Recency_Frequency Recency_Monetary Recency_Time Frequency_Monetary Frequency_Time Monetary_Time Recency_Frequency_Monetary Recency_Frequency_Time Recency_Monetary_Time Frequency_Monetary_Time Recency_Frequency_Monetary_Time Runtime
0.0 -0.019050802139037454 0.030860071301247766 0.030860071301247766 0.030860071301247766 0.01838235294117646 0.01838235294117646 0.01838235294117646 0.030860071301247766 0.030860071301247766 0.030860071301247766 0.01838235294117646 0.01838235294117646 0.01838235294117646 0.030860071301247766 0.01838235294117646 0.06692672
0.0 -0.01842891159177377 0.03148196184851145 0.03148196184851145 0.028994399659456715 0.019004243488440143 0.019004243488440143 0.01838235294117646 0.03148196184851145 0.030860071301247766 0.030860071301247766 0.019004243488440143 0.01838235294117646 0.01838235294117646 0.030860071301247766 0.01838235294117646 0.06675025
0.0 -0.03131932065755597 0.06859155278272924 0.06859155278272924 -0.03233437314319668 0.031113834422657943 0.031113834422657943 -0.05661764705882355 0.06859155278272924 0.030860071301247766 0.030860071301247766 0.031113834422657943 0.01838235294117646 0.01838235294117646 0.030860071301247766 0.01838235294117646 0.06709936
0.0 -0.05343777531911408 0.10202865367672669 0.10202865367672669 -0.07709012026963347 0.03677315753887761 0.03677315753887761 -0.13995098039215687 0.10202865367672669 0.030860071301247766 0.030860071301247766 0.03677315753887761 0.01838235294117646 0.01838235294117646 0.030860071301247766 0.01838235294117646 0.06664140
0.0 -0.019050802139037454 0.030860071301247766 0.030860071301247766 0.030860071301247766 0.01838235294117646 0.01838235294117646 0.01838235294117646 0.030860071301247766 0.030860071301247766 0.030860071301247766 0.01838235294117646 0.01838235294117646 0.01838235294117646 0.030860071301247766 0.01838235294117646 0.06877983
0.0 -0.019050802139037454 0.030860071301247766 0.030860071301247766 0.030860071301247766 0.01838235294117646 0.01838235294117646 0.01838235294117646 0.030860071301247766 0.030860071301247766 0.030860071301247766 0.01838235294117646 0.01838235294117646 0.01838235294117646 0.030860071301247766 0.01838235294117646 0.06817737
0.0 -0.01842891159177377 0.03148196184851145 0.03148196184851145 0.028994399659456715 0.019004243488440143 0.019004243488440143 0.01838235294117646 0.03148196184851145 0.030860071301247766 0.030860071301247766 0.019004243488440143 0.01838235294117646 0.01838235294117646 0.030860071301247766 0.01838235294117646 0.06833103
0.0 -0.03131932065755597 0.06859155278272924 0.06859155278272924 -0.03233437314319668 0.031113834422657943 0.031113834422657943 -0.05661764705882355 0.06859155278272924 0.030860071301247766 0.030860071301247766 0.031113834422657943 0.01838235294117646 0.01838235294117646 0.030860071301247766 0.01838235294117646 0.06839723
0.0 -0.05343777531911408 0.10202865367672669 0.10202865367672669 -0.07709012026963347 0.03677315753887761 0.03677315753887761 -0.13995098039215687 0.10202865367672669 0.030860071301247766 0.030860071301247766 0.03677315753887761 0.01838235294117646 0.01838235294117646 0.030860071301247766 0.01838235294117646 0.06836605
0.0 -0.019050802139037454 0.030860071301247766 0.030860071301247766 0.030860071301247766 0.01838235294117646 0.01838235294117646 0.01838235294117646 0.030860071301247766 0.030860071301247766 0.030860071301247766 0.01838235294117646 0.01838235294117646 0.01838235294117646 0.030860071301247766 0.01838235294117646 0.06837582
