 Recency Frequency Monetary Time Recency_Frequency Recency_Monetary Recency_Time Frequency_Monetary Frequency_Time Monetary_Time Recency_Frequency_Monetary Recency_Frequency_Time Recency_Monetary_Time Frequency_Monetary_Time Recency_Frequency_Monetary_Time Runtime
0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.03308247197708958 0.017885272840258093 0.05761029
0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.05287540392919443 0.0 0.0 0.025165299196247548 0.0 0.0 0.03308247197708958 0.017885272840258093 0.05776690
0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.011946448213948968 0.0 0.0 0.03308247197708958 0.017885272840258093 0.05763101
0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.05287540392919443 0.0 0.0 0.025165299196247548 0.0 0.0 0.03308247197708958 0.017885272840258093 0.05792706
0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.05287540392919443 0.0 0.0 0.025165299196247548 0.0 0.0 0.03308247197708958 0.017885272840258093 0.05760825
0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.03308247197708958 0.017885272840258093 0.05782907
0.0 0.0 0.22994652406417115 0.0 0.0 0.10943978952786748 0.0 0.0 0.05287540392919443 0.1438702851096686 0.0 0.025165299196247548 0.07778014002623868 0.0 0.03308247197708958 0.017885272840258093 0.05780307
0.0 0.0 0.0 0.0 0.0 0.05195315851182469 0.0 0.0 0.0 0.1438702851096686 0.0 0.011946448213948968 0.07778014002623868 0.0 0.03308247197708958 0.017885272840258093 0.05791182
0.0 0.0 0.22994652406417115 0.0 0.0 0.10943978952786748 0.0 0.0 0.05287540392919443 0.1438702851096686 0.0 0.025165299196247548 0.07778014002623868 0.0 0.03308247197708958 0.017885272840258093 0.05778366
0.0 0.0 0.22994652406417115 0.0 0.0 0.10943978952786748 0.0 0.0 0.05287540392919443 0.1438702851096686 0.0 0.025165299196247548 0.07778014002623868 0.0 0.03308247197708958 0.017885272840258093 0.05784806
0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.1438702851096686 0.0 0.0 0.07778014002623868 0.0 0.03308247197708958 0.017885272840258093 0.05763831
0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.05287540392919443 0.0 0.0 0.025165299196247548 0.0 0.0 0.03308247197708958 0.017885272840258093 0.05773595
0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.011946448213948968 0.0 0.0 0.03308247197708958 0.017885272840258093 0.05779206
0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.05287540392919443 0.0 0.0 0.025165299196247548 0.0 0.0 0.03308247197708958 0.017885272840258093 0.05802993
0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.05287540392919443 0.0 0.0 0.025165299196247548 0.0 0.0 0.03308247197708958 0.017885272840258093 0.05770458
0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.03308247197708958 0.017885272840258093 0.05802507
0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.05287540392919443 0.0 0.0 0.025165299196247548 0.0 0.0 0.03308247197708958 0.017885272840258093 0.05796360
0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.011946448213948968 0.0 0.0 0.03308247197708958 0.017885272840258093 0.05806078
0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.05287540392919443 0.0 0.0 0.025165299196247548 0.0 0.0 0.03308247197708958 0.017885272840258093 0.05789922
0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.05287540392919443 0.0 0.0 0.025165299196247548 0.0 0.0 0.03308247197708958 0.017885272840258093 0.05821953
0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.03308247197708958 0.017885272840258093 0.05797556
0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.05287540392919443 0.0 0.0 0.025165299196247548 0.0 0.0 0.03308247197708958 0.017885272840258093 0.05803206
0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.011946448213948968 0.0 0.0 0.03308247197708958 0.017885272840258093 0.05824089
0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.05287540392919443 0.0 0.0 0.025165299196247548 0.0 0.0 0.03308247197708958 0.017885272840258093 0.05794497
0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.05287540392919443 0.0 0.0 0.025165299196247548 0.0 0.0 0.03308247197708958 0.017885272840258093 0.05787563
0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.03308247197708958 0.017885272840258093 0.05805482
0.0 0.0 0.22994652406417115 0.0 0.0 0.10943978952786748 0.0 0.0 0.05287540392919443 0.1438702851096686 0.0 0.025165299196247548 0.07778014002623868 0.0 0.03308247197708958 0.017885272840258093 0.05781016
0.0 0.0 0.0 0.0 0.0 0.05195315851182469 0.0 0.0 0.0 0.1438702851096686 0.0 0.011946448213948968 0.07778014002623868 0.0 0.03308247197708958 0.017885272840258093 0.05820929
0.0 0.0 0.22994652406417115 0.0 0.0 0.10943978952786748 0.0 0.0 0.05287540392919443 0.1438702851096686 0.0 0.025165299196247548 0.07778014002623868 0.0 0.03308247197708958 0.017885272840258093 0.05783405
0.0 0.0 0.22994652406417115 0.0 0.0 0.10943978952786748 0.0 0.0 0.05287540392919443 0.1438702851096686 0.0 0.025165299196247548 0.07778014002623868 0.0 0.03308247197708958 0.017885272840258093 0.05809515
0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.1438702851096686 0.0 0.0 0.07778014002623868 0.0 0.03308247197708958 0.017885272840258093 0.05801023
0.0 0.0 0.0 0.22994652406417115 0.0 0.0 0.10943978952786748 0.0 0.05287540392919443 0.0 0.14387028510966882 0.025165299196247548 0.0 0.07778014002623868 0.03308247197708958 0.017885272840258093 0.05790819
0.0 0.0 0.0 0.0 0.0 0.0 0.05195315851182469 0.0 0.0 0.0 0.14387028510966882 0.011946448213948968 0.0 0.07778014002623868 0.03308247197708958 0.017885272840258093 0.05818012
0.0 0.0 0.0 0.22994652406417115 0.0 0.0 0.10943978952786748 0.0 0.05287540392919443 0.0 0.14387028510966882 0.025165299196247548 0.0 0.07778014002623868 0.03308247197708958 0.017885272840258093 0.05810756
0.0 0.0 0.0 0.22994652406417115 0.0 0.0 0.10943978952786748 0.0 0.05287540392919443 0.0 0.14387028510966882 0.025165299196247548 0.0 0.07778014002623868 0.03308247197708958 0.017885272840258093 0.05792605
0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.14387028510966882 0.0 0.0 0.07778014002623868 0.03308247197708958 0.017885272840258093 0.05806718
0.0 0.0 0.0 0.22994652406417115 0.0 0.0 0.10943978952786748 0.0 0.05287540392919443 0.0 0.14387028510966882 0.025165299196247548 0.0 0.07778014002623868 0.03308247197708958 0.017885272840258093 0.05800279
0.0 0.0 0.0 0.0 0.0 0.0 0.05195315851182469 0.0 0.0 0.0 0.14387028510966882 0.011946448213948968 0.0 0.07778014002623868 0.03308247197708958 0.017885272840258093 0.05822565
0.0 0.0 0.0 0.22994652406417115 0.0 0.0 0.10943978952786748 0.0 0.05287540392919443 0.0 0.14387028510966882 0.025165299196247548 0.0 0.07778014002623868 0.03308247197708958 0.017885272840258093 0.05815233
0.0 0.0 0.0 0.22994652406417115 0.0 0.0 0.10943978952786748 0.0 0.05287540392919443 0.0 0.14387028510966882 0.025165299196247548 0.0 0.07778014002623868 0.03308247197708958 0.017885272840258093 0.05790842
0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.14387028510966882 0.0 0.0 0.07778014002623868 0.03308247197708958 0.017885272840258093 0.05806008
0.0 0.0 0.0 0.22994652406417115 0.0 0.0 0.10943978952786748 0.0 0.05287540392919443 0.0 0.14387028510966882 0.025165299196247548 0.0 0.07778014002623868 0.03308247197708958 0.017885272840258093 0.05820307
0.0 0.0 0.0 0.0 0.0 0.0 0.05195315851182469 0.0 0.0 0.0 0.14387028510966882 0.011946448213948968 0.0 0.07778014002623868 0.03308247197708958 0.017885272840258093 0.05814388
0.0 0.0 0.0 0.22994652406417115 0.0 0.0 0.10943978952786748 0.0 0.05287540392919443 0.0 0.14387028510966882 0.025165299196247548 0.0 0.07778014002623868 0.03308247197708958 0.017885272840258093 0.05801976
0.0 0.0 0.0 0.22994652406417115 0.0 0.0 0.10943978952786748 0.0 0.05287540392919443 0.0 0.14387028510966882 0.025165299196247548 0.0 0.07778014002623868 0.03308247197708958 0.017885272840258093 0.05778016
0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.14387028510966882 0.0 0.0 0.07778014002623868 0.03308247197708958 0.017885272840258093 0.05798076
0.0 0.22593582887700525 0.0 0.0 0.625668449197861 0.05195315851182469 0.05195315851182469 0.33825316709085196 0.0 0.1438702851096686 0.14387028510966882 0.011946448213948968 0.07778014002623868 0.07778014002623868 0.03308247197708958 0.017885272840258093 0.05836553
0.0 0.0 0.0 0.0 0.625668449197861 0.0 0.0 0.33825316709085196 0.0 0.1438702851096686 0.14387028510966882 0.0 0.07778014002623868 0.07778014002623868 0.03308247197708958 0.017885272840258093 0.05821356
0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.05287540392919443 0.0 0.0 0.025165299196247548 0.0 0.0 0.04255480369702558 0.017885272840258093 0.05825976
0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.05287540392919443 0.0 0.0 0.011946448213948968 0.0 0.0 0.04255480369702558 0.017885272840258093 0.05809961
0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.05287540392919443 0.0 0.0 0.025165299196247548 0.0 0.0 0.04255480369702558 0.017885272840258093 0.05787206
0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.05287540392919443 0.0 0.0 0.025165299196247548 0.0 0.0 0.04255480369702558 0.017885272840258093 0.05832086
0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.04255480369702558 0.017885272840258093 0.05780027
0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.05287540392919443 0.0 0.0 0.025165299196247548 0.0 0.0 0.04255480369702558 0.017885272840258093 0.05813051
0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.05287540392919443 0.0 0.0 0.011946448213948968 0.0 0.0 0.04255480369702558 0.017885272840258093 0.05805513
0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.05287540392919443 0.0 0.0 0.025165299196247548 0.0 0.0 0.04255480369702558 0.017885272840258093 0.05770740
0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.05287540392919443 0.0 0.0 0.025165299196247548 0.0 0.0 0.04255480369702558 0.017885272840258093 0.05783304
0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.04255480369702558 0.017885272840258093 0.05787157
0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.05287540392919443 0.0 0.0 0.025165299196247548 0.0 0.0 0.04255480369702558 0.017885272840258093 0.05775842
0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.05287540392919443 0.0 0.0 0.011946448213948968 0.0 0.0 0.04255480369702558 0.017885272840258093 0.05797839
0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.05287540392919443 0.0 0.0 0.025165299196247548 0.0 0.0 0.04255480369702558 0.017885272840258093 0.05766722
0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.05287540392919443 0.0 0.0 0.025165299196247548 0.0 0.0 0.04255480369702558 0.017885272840258093 0.05779895
0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.04255480369702558 0.017885272840258093 0.05783993
0.0 0.0 0.22994652406417115 0.0 0.0 0.10943978952786748 0.0 0.0 0.05287540392919443 0.18506391375218056 0.0 0.025165299196247548 0.07778014002623868 0.0 0.04255480369702558 0.017885272840258093 0.05793145
0.0 0.0 0.22994652406417115 0.0 0.0 0.05195315851182469 0.0 0.0 0.05287540392919443 0.18506391375218056 0.0 0.011946448213948968 0.07778014002623868 0.0 0.04255480369702558 0.017885272840258093 0.05784201
0.0 0.0 0.22994652406417115 0.0 0.0 0.10943978952786748 0.0 0.0 0.05287540392919443 0.18506391375218056 0.0 0.025165299196247548 0.07778014002623868 0.0 0.04255480369702558 0.017885272840258093 0.05790351
0.0 0.0 0.22994652406417115 0.0 0.0 0.10943978952786748 0.0 0.0 0.05287540392919443 0.18506391375218056 0.0 0.025165299196247548 0.07778014002623868 0.0 0.04255480369702558 0.017885272840258093 0.05772748
0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.18506391375218056 0.0 0.0 0.07778014002623868 0.0 0.04255480369702558 0.017885272840258093 0.05805038
0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.05287540392919443 0.0 0.0 0.025165299196247548 0.0 0.0 0.04255480369702558 0.017885272840258093 0.05790018
0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.05287540392919443 0.0 0.0 0.011946448213948968 0.0 0.0 0.04255480369702558 0.017885272840258093 0.05787761
0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.05287540392919443 0.0 0.0 0.025165299196247548 0.0 0.0 0.04255480369702558 0.017885272840258093 0.05794136
0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.05287540392919443 0.0 0.0 0.025165299196247548 0.0 0.0 0.04255480369702558 0.017885272840258093 0.05794084
0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.04255480369702558 0.017885272840258093 0.05789335
0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.05287540392919443 0.0 0.0 0.025165299196247548 0.0 0.0 0.04255480369702558 0.017885272840258093 0.05801305
0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.05287540392919443 0.0 0.0 0.011946448213948968 0.0 0.0 0.04255480369702558 0.017885272840258093 0.05778283
0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.05287540392919443 0.0 0.0 0.025165299196247548 0.0 0.0 0.04255480369702558 0.017885272840258093 0.05815543
0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.05287540392919443 0.0 0.0 0.025165299196247548 0.0 0.0 0.04255480369702558 0.017885272840258093 0.05774630
0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.04255480369702558 0.017885272840258093 0.05827040
0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.05287540392919443 0.0 0.0 0.025165299196247548 0.0 0.0 0.04255480369702558 0.017885272840258093 0.05810870
0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.05287540392919443 0.0 0.0 0.011946448213948968 0.0 0.0 0.04255480369702558 0.017885272840258093 0.05834334
0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.05287540392919443 0.0 0.0 0.025165299196247548 0.0 0.0 0.04255480369702558 0.017885272840258093 0.05807400
0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.05287540392919443 0.0 0.0 0.025165299196247548 0.0 0.0 0.04255480369702558 0.017885272840258093 0.05795295
0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.04255480369702558 0.017885272840258093 0.05792818
0.0 0.0 0.22994652406417115 0.0 0.0 0.10943978952786748 0.0 0.0 0.05287540392919443 0.18506391375218056 0.0 0.025165299196247548 0.07778014002623868 0.0 0.04255480369702558 0.017885272840258093 0.05787474
0.0 0.0 0.22994652406417115 0.0 0.0 0.05195315851182469 0.0 0.0 0.05287540392919443 0.18506391375218056 0.0 0.011946448213948968 0.07778014002623868 0.0 0.04255480369702558 0.017885272840258093 0.05761006
0.0 0.0 0.22994652406417115 0.0 0.0 0.10943978952786748 0.0 0.0 0.05287540392919443 0.18506391375218056 0.0 0.025165299196247548 0.07778014002623868 0.0 0.04255480369702558 0.017885272840258093 0.05776873
0.0 0.0 0.22994652406417115 0.0 0.0 0.10943978952786748 0.0 0.0 0.05287540392919443 0.18506391375218056 0.0 0.025165299196247548 0.07778014002623868 0.0 0.04255480369702558 0.017885272840258093 0.05755989
0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.18506391375218056 0.0 0.0 0.07778014002623868 0.0 0.04255480369702558 0.017885272840258093 0.05752184
0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.05287540392919443 0.0 0.0 0.025165299196247548 0.0 0.0 0.04255480369702558 0.017885272840258093 0.05755192
0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.05287540392919443 0.0 0.0 0.011946448213948968 0.0 0.0 0.04255480369702558 0.017885272840258093 0.05763128
0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.05287540392919443 0.0 0.0 0.025165299196247548 0.0 0.0 0.04255480369702558 0.017885272840258093 0.05724979
0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.05287540392919443 0.0 0.0 0.025165299196247548 0.0 0.0 0.04255480369702558 0.017885272840258093 0.05762508
0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.04255480369702558 0.017885272840258093 0.05735575
0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.05287540392919443 0.0 0.0 0.025165299196247548 0.0 0.0 0.04255480369702558 0.017885272840258093 0.05759295
0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.05287540392919443 0.0 0.0 0.011946448213948968 0.0 0.0 0.04255480369702558 0.017885272840258093 0.05785321
0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.05287540392919443 0.0 0.0 0.025165299196247548 0.0 0.0 0.04255480369702558 0.017885272840258093 0.05746175
0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.05287540392919443 0.0 0.0 0.025165299196247548 0.0 0.0 0.04255480369702558 0.017885272840258093 0.05753252
0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.04255480369702558 0.017885272840258093 0.05766725
0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.05287540392919443 0.0 0.0 0.025165299196247548 0.0 0.0 0.04255480369702558 0.017885272840258093 0.05723102
0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.05287540392919443 0.0 0.0 0.011946448213948968 0.0 0.0 0.04255480369702558 0.017885272840258093 0.05781514
0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.05287540392919443 0.0 0.0 0.025165299196247548 0.0 0.0 0.04255480369702558 0.017885272840258093 0.05749061
0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.05287540392919443 0.0 0.0 0.025165299196247548 0.0 0.0 0.04255480369702558 0.017885272840258093 0.05773130
0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.04255480369702558 0.017885272840258093 0.05741329
0.0 0.0 0.22994652406417115 0.0 0.0 0.10943978952786748 0.0 0.0 0.05287540392919443 0.18506391375218056 0.0 0.025165299196247548 0.07778014002623868 0.0 0.04255480369702558 0.017885272840258093 0.05772107
0.0 0.0 0.22994652406417115 0.0 0.0 0.05195315851182469 0.0 0.0 0.05287540392919443 0.18506391375218056 0.0 0.011946448213948968 0.07778014002623868 0.0 0.04255480369702558 0.017885272840258093 0.05764684
0.0 0.0 0.22994652406417115 0.0 0.0 0.10943978952786748 0.0 0.0 0.05287540392919443 0.18506391375218056 0.0 0.025165299196247548 0.07778014002623868 0.0 0.04255480369702558 0.017885272840258093 0.05765437
0.0 0.0 0.22994652406417115 0.0 0.0 0.10943978952786748 0.0 0.0 0.05287540392919443 0.18506391375218056 0.0 0.025165299196247548 0.07778014002623868 0.0 0.04255480369702558 0.017885272840258093 0.05742398
0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.18506391375218056 0.0 0.0 0.07778014002623868 0.0 0.04255480369702558 0.017885272840258093 0.05780047
0.0 0.0 0.0 0.22994652406417115 0.0 0.0 0.10943978952786748 0.0 0.05287540392919443 0.0 0.1850639137521808 0.025165299196247548 0.0 0.07778014002623868 0.04255480369702558 0.017885272840258093 0.05763317
0.0 0.0 0.0 0.22994652406417115 0.0 0.0 0.05195315851182469 0.0 0.05287540392919443 0.0 0.1850639137521808 0.011946448213948968 0.0 0.07778014002623868 0.04255480369702558 0.017885272840258093 0.05765185
0.0 0.0 0.0 0.22994652406417115 0.0 0.0 0.10943978952786748 0.0 0.05287540392919443 0.0 0.1850639137521808 0.025165299196247548 0.0 0.07778014002623868 0.04255480369702558 0.017885272840258093 0.05759059
0.0 0.0 0.0 0.22994652406417115 0.0 0.0 0.10943978952786748 0.0 0.05287540392919443 0.0 0.1850639137521808 0.025165299196247548 0.0 0.07778014002623868 0.04255480369702558 0.017885272840258093 0.05758460
0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.1850639137521808 0.0 0.0 0.07778014002623868 0.04255480369702558 0.017885272840258093 0.05758210
0.0 0.0 0.0 0.22994652406417115 0.0 0.0 0.10943978952786748 0.0 0.05287540392919443 0.0 0.1850639137521808 0.025165299196247548 0.0 0.07778014002623868 0.04255480369702558 0.017885272840258093 0.05765275
0.0 0.0 0.0 0.22994652406417115 0.0 0.0 0.05195315851182469 0.0 0.05287540392919443 0.0 0.1850639137521808 0.011946448213948968 0.0 0.07778014002623868 0.04255480369702558 0.017885272840258093 0.05748559
0.0 0.0 0.0 0.22994652406417115 0.0 0.0 0.10943978952786748 0.0 0.05287540392919443 0.0 0.1850639137521808 0.025165299196247548 0.0 0.07778014002623868 0.04255480369702558 0.017885272840258093 0.05763208
