Age Sex Job Housing Saving accounts Checking account Credit amount Duration Purpose Runtime
0.5 0.5 0.5 0.0 0.8 0.5 0.75 0.6666666666666667 0.0 14.10573536
0.25 0.0 0.5 0.33333333333333337 0.8 0.75 0.75 0.33333333333333337 0.125 24.77261246
0.5 0.0 0.75 0.0 0.8 0.5 0.75 0.6666666666666667 0.125 5.42259552
0.16666666666666666 0.16666666666666666 0.16666666666666666 0.16666666666666669 0.2 0.25 0.25 0.16666666666666669 0.29166666666666663 5.49356865
0.25 0.5 0.5 0.33333333333333337 0.8 0.5 0.75 0.33333333333333337 0.125 0.06754339
0.25 0.0 0.5 0.0 0.8 0.75 0.75 0.6666666666666667 0.25 5.64863979
0.25 0.0 0.25 0.16666666666666669 0.3 0.5 0.375 0.33333333333333337 0.0625 4.53125539
0.125 0.25 0.125 0.16666666666666669 0.4 0.25 0.375 0.33333333333333337 0.0625 0.91729815
0.125 0.16666666666666666 0.08333333333333333 0.16666666666666669 0.3 0.25 0.25 0.16666666666666669 0.20833333333333331 3.95587073
0.5 0.0 0.5 0.0 0.8 0.5 0.75 0.6666666666666667 0.375 5.44424966
0.25 0.0 0.5 0.33333333333333337 0.6 0.5 0.75 0.6666666666666667 0.25 3.21634021
0.125 0.0 0.25 0.33333333333333337 0.6 0.5 0.5 0.6666666666666667 0.125 3.61886313
0.5 0.5 0.25 0.0 0.13333333333333333 0.75 0.75 0.6666666666666667 0.125 2.87913269
0.25 0.0 0.25 0.0 0.6 0.5 0.5 0.6666666666666667 0.3125 6.03474279
0.5 0.0 0.5 0.33333333333333337 0.8 0.75 0.5 0.33333333333333337 0.125 3.13226545
0.5 0.0 0.5 0.0 0.8 0.5 0.75 0.6666666666666667 0.125 5.44379787
0.25 0.0 0.5 0.0 0.8 0.75 0.75 0.6666666666666667 0.25 5.54279126
0.25 0.0 0.125 0.16666666666666669 0.4 0.25 0.375 0.33333333333333337 0.0625 4.62871090
