Recency Frequency Monetary Time Runtime
0.0 0.0 0.0 0.0 0.01346731
0.0 0.0 0.0 0.0 0.01319510
0.0 0.0 0.0 0.0 0.01306923
0.0 0.0 0.0 0.0 0.01305329
0.0 0.0 0.0 0.0 0.01303411
0.0 0.0 0.0 0.0 0.01306292
0.0 0.0 0.0 0.0 0.01304778
0.0 0.0 0.0 0.0 0.01300615
0.0 0.0 0.0 0.0 0.01305986
0.0 0.0 0.0 0.0 0.01306196
0.0 0.0 0.0 0.0 0.01300367
0.0 0.0 0.0 0.0 0.01305668
0.0 0.0 0.0 0.0 0.01300433
0.0 0.0 0.0 0.0 0.01302619
0.0 0.0 0.0 0.0 0.01310666
0.0 0.22994652406417115 0.0 0.0 0.01310799
0.0 0.0 0.0 0.0 0.01300335
0.0 0.22994652406417115 0.0 0.0 0.01303562
0.0 0.22994652406417115 0.0 0.0 0.01304316
0.0 0.0 0.0 0.0 0.01306188
0.0 0.0 0.0 0.0 0.01301168
0.0 0.0 0.0 0.0 0.01299983
0.0 0.0 0.0 0.0 0.01303244
0.0 0.0 0.0 0.0 0.01305885
0.0 0.0 0.0 0.0 0.01309337
0.0 0.0 0.0 0.0 0.01306202
0.0 0.0 0.0 0.0 0.01309582
0.0 0.0 0.0 0.0 0.01304810
0.0 0.0 0.0 0.0 0.01304131
0.0 0.0 0.0 0.0 0.01303954
0.0 0.0 0.0 0.0 0.01302038
0.0 0.0 0.0 0.0 0.01301803
0.0 0.0 0.0 0.0 0.01298419
0.0 0.0 0.0 0.0 0.01306291
0.0 0.0 0.0 0.0 0.01297464
0.0 0.22994652406417115 0.0 0.0 0.01303492
0.0 0.0 0.0 0.0 0.01302644
0.0 0.22994652406417115 0.0 0.0 0.01301048
0.0 0.22994652406417115 0.0 0.0 0.01298458
0.0 0.0 0.0 0.0 0.01302973
0.0 0.0 0.0 0.0 0.01302308
0.0 0.0 0.0 0.0 0.01305961
0.0 0.0 0.0 0.0 0.01299164
0.0 0.0 0.0 0.0 0.01296992
0.0 0.0 0.0 0.0 0.01303799
0.0 0.0 0.0 0.0 0.01305535
0.0 0.0 0.0 0.0 0.01304303
0.0 0.0 0.0 0.0 0.01302808
0.0 0.0 0.0 0.0 0.01307044
0.0 0.0 0.0 0.0 0.01304548
0.0 0.0 0.0 0.0 0.01302072
0.0 0.0 0.0 0.0 0.01303296
0.0 0.0 0.0 0.0 0.01305013
0.0 0.0 0.0 0.0 0.01304750
0.0 0.0 0.0 0.0 0.01305274
0.0 0.22994652406417115 0.0 0.0 0.01299549
0.0 0.0 0.0 0.0 0.01300737
0.0 0.22994652406417115 0.0 0.0 0.01302124
0.0 0.22994652406417115 0.0 0.0 0.01309914
0.0 0.0 0.0 0.0 0.01321384
0.0 0.0 0.22994652406417115 0.0 0.01308522
0.0 0.0 0.0 0.0 0.01306920
0.0 0.0 0.22994652406417115 0.0 0.01302902
0.0 0.0 0.22994652406417115 0.0 0.01300994
0.0 0.0 0.0 0.0 0.01298751
0.0 0.0 0.22994652406417115 0.0 0.01299701
0.0 0.0 0.0 0.0 0.01291613
0.0 0.0 0.22994652406417115 0.0 0.01303036
0.0 0.0 0.22994652406417115 0.0 0.01299513
0.0 0.0 0.0 0.0 0.01297647
0.0 0.0 0.22994652406417115 0.0 0.01298450
0.0 0.0 0.0 0.0 0.01300096
0.0 0.0 0.22994652406417115 0.0 0.01299696
0.0 0.0 0.22994652406417115 0.0 0.01302998
0.0 0.0 0.0 0.0 0.01294225
0.22593582887700536 0.0 0.0 0.625668449197861 0.01301756
