Recency Frequency Monetary Time Runtime
-0.006108475178620102 0.013731582801942161 0.013731582801942161 -0.0034694175850061293 0.05738676
-0.0028037624330454576 0.008223728225984403 0.008223728225984403 0.004241578821334746 0.05685785
-0.006108475178620102 0.013731582801942161 0.013731582801942161 -0.0034694175850061293 0.05663395
-0.006108475178620102 0.013731582801942161 0.013731582801942161 -0.0034694175850061293 0.05648673
-0.0037992997842078713 0.007228190874821988 0.007228190874821988 0.007228190874821988 0.05675881
-0.006108475178620102 0.013731582801942161 0.013731582801942161 -0.0034694175850061293 0.05675845
-0.0028037624330454576 0.008223728225984403 0.008223728225984403 0.004241578821334746 0.05671709
-0.006108475178620102 0.013731582801942161 0.013731582801942161 -0.0034694175850061293 0.05672195
-0.006108475178620102 0.013731582801942161 0.013731582801942161 -0.0034694175850061293 0.05700101
-0.0037992997842078713 0.007228190874821988 0.007228190874821988 0.007228190874821988 0.05687300
-0.006108475178620102 0.013731582801942161 0.013731582801942161 -0.0034694175850061293 0.05696764
-0.0028037624330454576 0.008223728225984403 0.008223728225984403 0.004241578821334746 0.05685963
-0.006108475178620102 0.013731582801942161 0.013731582801942161 -0.0034694175850061293 0.05676699
-0.006108475178620102 0.013731582801942161 0.013731582801942161 -0.0034694175850061293 0.05671646
-0.0037992997842078713 0.007228190874821988 0.007228190874821988 0.007228190874821988 0.05654267
-0.021658215146931212 0.09880906503996617 -0.04598483542975977 -0.013280741623017095 0.05649914
-0.003981844647345882 0.03102402686329539 -0.027539927082366366 0.01838301770667495 0.05644016
-0.021658215146931212 0.09880906503996617 -0.04598483542975977 -0.013280741623017095 0.05635012
-0.021658215146931212 0.09880906503996617 -0.04598483542975977 -0.013280741623017095 0.05645053
-0.009306811874493687 0.025699059636147582 -0.024206034557543388 0.025699059636147582 0.05643840
-0.006108475178620102 0.013731582801942161 0.013731582801942161 -0.0034694175850061293 0.05646308
-0.0028037624330454576 0.008223728225984403 0.008223728225984403 0.004241578821334746 0.05642181
-0.006108475178620102 0.013731582801942161 0.013731582801942161 -0.0034694175850061293 0.05650659
-0.006108475178620102 0.013731582801942161 0.013731582801942161 -0.0034694175850061293 0.05665772
-0.0037992997842078713 0.007228190874821988 0.007228190874821988 0.007228190874821988 0.05638638
-0.006108475178620102 0.013731582801942161 0.013731582801942161 -0.0034694175850061293 0.05629256
-0.0028037624330454576 0.008223728225984403 0.008223728225984403 0.004241578821334746 0.05648478
-0.006108475178620102 0.013731582801942161 0.013731582801942161 -0.0034694175850061293 0.05661851
-0.006108475178620102 0.013731582801942161 0.013731582801942161 -0.0034694175850061293 0.05660378
-0.0037992997842078713 0.007228190874821988 0.007228190874821988 0.007228190874821988 0.05662204
-0.006108475178620102 0.013731582801942161 0.013731582801942161 -0.0034694175850061293 0.05646099
-0.0028037624330454576 0.008223728225984403 0.008223728225984403 0.004241578821334746 0.05648261
-0.006108475178620102 0.013731582801942161 0.013731582801942161 -0.0034694175850061293 0.05669296
-0.006108475178620102 0.013731582801942161 0.013731582801942161 -0.0034694175850061293 0.05632586
-0.0037992997842078713 0.007228190874821988 0.007228190874821988 0.007228190874821988 0.05638507
-0.021658215146931212 0.09880906503996617 -0.04598483542975977 -0.013280741623017095 0.05663434
-0.003981844647345882 0.03102402686329539 -0.027539927082366366 0.01838301770667495 0.05654353
-0.021658215146931212 0.09880906503996617 -0.04598483542975977 -0.013280741623017095 0.05641948
-0.021658215146931212 0.09880906503996617 -0.04598483542975977 -0.013280741623017095 0.05660271
-0.009306811874493687 0.025699059636147582 -0.024206034557543388 0.025699059636147582 0.05649552
-0.006108475178620102 0.013731582801942161 0.013731582801942161 -0.0034694175850061293 0.05657162
-0.0028037624330454576 0.008223728225984403 0.008223728225984403 0.004241578821334746 0.05651254
-0.006108475178620102 0.013731582801942161 0.013731582801942161 -0.0034694175850061293 0.05638768
-0.006108475178620102 0.013731582801942161 0.013731582801942161 -0.0034694175850061293 0.05637583
-0.0037992997842078713 0.007228190874821988 0.007228190874821988 0.007228190874821988 0.05656514
-0.006108475178620102 0.013731582801942161 0.013731582801942161 -0.0034694175850061293 0.05629145
-0.0028037624330454576 0.008223728225984403 0.008223728225984403 0.004241578821334746 0.05662292
-0.006108475178620102 0.013731582801942161 0.013731582801942161 -0.0034694175850061293 0.05670349
-0.006108475178620102 0.013731582801942161 0.013731582801942161 -0.0034694175850061293 0.05648704
-0.0037992997842078713 0.007228190874821988 0.007228190874821988 0.007228190874821988 0.05661731
-0.006108475178620102 0.013731582801942161 0.013731582801942161 -0.0034694175850061293 0.05656731
-0.0028037624330454576 0.008223728225984403 0.008223728225984403 0.004241578821334746 0.05636622
-0.006108475178620102 0.013731582801942161 0.013731582801942161 -0.0034694175850061293 0.05641470
-0.006108475178620102 0.013731582801942161 0.013731582801942161 -0.0034694175850061293 0.05647301
-0.0037992997842078713 0.007228190874821988 0.007228190874821988 0.007228190874821988 0.05640899
-0.021658215146931212 0.09880906503996617 -0.04598483542975977 -0.013280741623017095 0.05649554
-0.003981844647345882 0.03102402686329539 -0.027539927082366366 0.01838301770667495 0.05640806
-0.021658215146931212 0.09880906503996617 -0.04598483542975977 -0.013280741623017095 0.05653563
-0.021658215146931212 0.09880906503996617 -0.04598483542975977 -0.013280741623017095 0.05651355
-0.009306811874493687 0.025699059636147582 -0.024206034557543388 0.025699059636147582 0.05647883
-0.021658215146931212 -0.04598483542975977 0.09880906503996617 -0.013280741623017095 0.05661255
-0.003981844647345882 -0.027539927082366366 0.03102402686329539 0.01838301770667495 0.05627743
-0.021658215146931212 -0.04598483542975977 0.09880906503996617 -0.013280741623017095 0.05633646
-0.021658215146931212 -0.04598483542975977 0.09880906503996617 -0.013280741623017095 0.05629885
-0.009306811874493687 -0.024206034557543388 0.025699059636147582 0.025699059636147582 0.05642522
-0.021658215146931212 -0.04598483542975977 0.09880906503996617 -0.013280741623017095 0.05645571
-0.003981844647345882 -0.027539927082366366 0.03102402686329539 0.01838301770667495 0.05633902
-0.021658215146931212 -0.04598483542975977 0.09880906503996617 -0.013280741623017095 0.05652157
-0.021658215146931212 -0.04598483542975977 0.09880906503996617 -0.013280741623017095 0.05635520
-0.009306811874493687 -0.024206034557543388 0.025699059636147582 0.025699059636147582 0.05654661
-0.021658215146931212 -0.04598483542975977 0.09880906503996617 -0.013280741623017095 0.05647696
-0.003981844647345882 -0.027539927082366366 0.03102402686329539 0.01838301770667495 0.05664361
-0.021658215146931212 -0.04598483542975977 0.09880906503996617 -0.013280741623017095 0.05630983
-0.021658215146931212 -0.04598483542975977 0.09880906503996617 -0.013280741623017095 0.05636550
-0.009306811874493687 -0.024206034557543388 0.025699059636147582 0.025699059636147582 0.05659682
0.02737275684868761 -0.10389441554219855 -0.10389441554219855 0.1983013470759676 0.05644230
-0.03876559747369693 -0.08606196715361053 -0.08606196715361053 0.22877480462117608 0.05662484
-0.008476558108604074 0.014520943778603485 0.014520943778603485 -0.002680056608344805 0.05655145
-0.009578129023795632 0.01341937286341193 0.01341937286341193 0.0006246561372298676 0.05642106
-0.008476558108604074 0.014520943778603485 0.014520943778603485 -0.002680056608344805 0.05622495
-0.008476558108604074 0.014520943778603485 0.014520943778603485 -0.002680056608344805 0.05636323
-0.006167382714191844 0.008017551851483312 0.008017551851483312 0.008017551851483312 0.05638498
-0.008476558108604074 0.014520943778603485 0.014520943778603485 -0.002680056608344805 0.05652372
-0.009578129023795632 0.01341937286341193 0.01341937286341193 0.0006246561372298676 0.05647920
-0.008476558108604074 0.014520943778603485 0.014520943778603485 -0.002680056608344805 0.05650085
-0.008476558108604074 0.014520943778603485 0.014520943778603485 -0.002680056608344805 0.05621742
-0.006167382714191844 0.008017551851483312 0.008017551851483312 0.008017551851483312 0.05648503
-0.008476558108604074 0.014520943778603485 0.014520943778603485 -0.002680056608344805 0.05646556
-0.009578129023795632 0.01341937286341193 0.01341937286341193 0.0006246561372298676 0.05645729
-0.008476558108604074 0.014520943778603485 0.014520943778603485 -0.002680056608344805 0.05653211
-0.008476558108604074 0.014520943778603485 0.014520943778603485 -0.002680056608344805 0.05642454
-0.006167382714191844 0.008017551851483312 0.008017551851483312 0.008017551851483312 0.05623327
-0.027459100463791176 0.10303122840350348 -0.04862827683997444 -0.009058578259479783 0.05640159
-0.033351223963652976 0.0971391049036417 -0.04493929517049576 -0.0009633129292348683 0.05644965
